state,year,type_code,type,gender,age_group,total
Gujarat,2006,Means_adopted,By Over Alcoholism,Male,30-44,2
Gujarat,2006,Means_adopted,By Overdose of sleeping pills,Male,30-44,4
Gujarat,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,23
Gujarat,2006,Means_adopted,By Self Infliction of injury,Male,30-44,2
Gujarat,2006,Means_adopted,By Other means (please specify),Male,30-44,34
Gujarat,2006,Means_adopted,By Consuming Other Poison,Male,30-44,177
Gujarat,2006,Means_adopted,By Fire-Arms,Male,30-44,3
Gujarat,2006,Means_adopted,By Jumping from (Building),Male,30-44,9
Gujarat,2006,Means_adopted,By Fire/Self Immolation,Male,30-44,110
Gujarat,2006,Means_adopted,By touching electric wires,Male,30-44,2
Gujarat,2006,Means_adopted,By coming under running vehicles/trains,Female,45-59,8
Gujarat,2006,Means_adopted,By Other means (please specify),Female,45-59,12
Gujarat,2006,Means_adopted,By Consuming Other Poison,Female,45-59,42
Gujarat,2006,Means_adopted,By Drowning,Female,45-59,11
Gujarat,2006,Means_adopted,By Hanging,Female,45-59,49
Gujarat,2006,Means_adopted,By Fire/Self Immolation,Female,45-59,77
Gujarat,2006,Means_adopted,By Fire-Arms,Female,45-59,1
Gujarat,2006,Means_adopted,By Consuming Insecticides,Female,45-59,97
Gujarat,2006,Means_adopted,By Jumping from (Building),Female,45-59,1
Gujarat,2006,Means_adopted,By Consuming Insecticides,Male,45-59,179
Gujarat,2006,Means_adopted,By Self Infliction of injury,Male,45-59,2
Gujarat,2006,Means_adopted,By Jumping from (Other sites),Male,45-59,1
Gujarat,2006,Means_adopted,By Hanging,Male,45-59,203
Gujarat,2006,Means_adopted,By Consuming Other Poison,Male,45-59,107
Gujarat,2006,Means_adopted,By Jumping from (Building),Male,45-59,2
Gujarat,2006,Means_adopted,By Other means (please specify),Male,45-59,18
Gujarat,2006,Means_adopted,By Overdose of sleeping pills,Male,45-59,1
Gujarat,2006,Means_adopted,By Fire-Arms,Male,45-59,1
Gujarat,2006,Means_adopted,By Fire/Self Immolation,Male,45-59,81
Gujarat,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,9
Gujarat,2006,Means_adopted,By Drowning,Male,45-59,61
Gujarat,2006,Means_adopted,By coming under running vehicles/trains,Male,45-59,26
Gujarat,2006,Means_adopted,By touching electric wires,Male,45-59,3
Gujarat,2006,Means_adopted,By Consuming Other Poison,Female,60+,12
Gujarat,2006,Means_adopted,By Other means (please specify),Female,60+,3
Gujarat,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,60+,1
Gujarat,2006,Means_adopted,By Hanging,Female,60+,17
Gujarat,2006,Means_adopted,By Consuming Insecticides,Female,60+,30
Gujarat,2006,Means_adopted,By coming under running vehicles/trains,Female,60+,3
Gujarat,2006,Means_adopted,By Drowning,Female,60+,6
Gujarat,2006,Means_adopted,By Fire/Self Immolation,Female,60+,50
Gujarat,2006,Means_adopted,By Consuming Other Poison,Male,60+,43
Gujarat,2006,Means_adopted,By Drowning,Male,60+,22
Gujarat,2006,Means_adopted,By Jumping from (Other sites),Male,60+,1
Gujarat,2006,Means_adopted,By Consuming Insecticides,Male,60+,64
Gujarat,2006,Means_adopted,By coming under running vehicles/trains,Male,60+,13
Gujarat,2006,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,3
Gujarat,2006,Means_adopted,By Hanging,Male,60+,25
Gujarat,2006,Means_adopted,By Jumping from (Building),Male,60+,4
Gujarat,2006,Means_adopted,By Fire/Self Immolation,Male,60+,19
Gujarat,2006,Means_adopted,By Other means (please specify),Male,60+,10
Gujarat,2007,Means_adopted,By Hanging,Female,0-14,6
Gujarat,2007,Means_adopted,By Consuming Other Poison,Female,0-14,4
Gujarat,2007,Means_adopted,By Consuming Insecticides,Female,0-14,12
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Female,0-14,7
Gujarat,2007,Means_adopted,By Other means (please specify),Female,0-14,2
Gujarat,2007,Means_adopted,By Drowning,Female,0-14,4
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Male,0-14,2
Gujarat,2007,Means_adopted,By Hanging,Male,0-14,7
Gujarat,2007,Means_adopted,By Consuming Insecticides,Male,0-14,8
Gujarat,2007,Means_adopted,By Drowning,Male,0-14,7
Gujarat,2007,Means_adopted,By Consuming Other Poison,Male,0-14,3
Gujarat,2007,Means_adopted,By Other means (please specify),Male,0-14,5
Gujarat,2007,Means_adopted,By Jumping from (Building),Male,0-14,1
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Female,15-29,227
Gujarat,2007,Means_adopted,By Consuming Insecticides,Female,15-29,254
Gujarat,2007,Means_adopted,By Hanging,Female,15-29,250
Gujarat,2007,Means_adopted,By coming under running vehicles/trains,Female,15-29,20
Gujarat,2007,Means_adopted,By Self Infliction of injury,Female,15-29,3
Gujarat,2007,Means_adopted,By touching electric wires,Female,15-29,2
Gujarat,2007,Means_adopted,By Other means (please specify),Female,15-29,14
Gujarat,2007,Means_adopted,By Drowning,Female,15-29,86
Gujarat,2007,Means_adopted,By Jumping from (Building),Female,15-29,13
Gujarat,2007,Means_adopted,By Jumping from (Other sites),Female,15-29,4
Gujarat,2007,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,1
Gujarat,2007,Means_adopted,By Consuming Other Poison,Female,15-29,134
Gujarat,2007,Means_adopted,By Overdose of sleeping pills,Female,15-29,4
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Male,15-29,73
Gujarat,2007,Means_adopted,By Fire-Arms,Male,15-29,1
Gujarat,2007,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,3
Gujarat,2007,Means_adopted,By Over Alcoholism,Male,15-29,9
Gujarat,2007,Means_adopted,By Drowning,Male,15-29,111
Gujarat,2007,Means_adopted,By Consuming Insecticides,Male,15-29,280
Gujarat,2007,Means_adopted,By Overdose of sleeping pills,Male,15-29,5
Gujarat,2007,Means_adopted,By Jumping from (Other sites),Male,15-29,4
Gujarat,2007,Means_adopted,By Hanging,Male,15-29,379
Gujarat,2007,Means_adopted,By Machine,Male,15-29,1
Gujarat,2007,Means_adopted,By touching electric wires,Male,15-29,9
Gujarat,2007,Means_adopted,By coming under running vehicles/trains,Male,15-29,56
Gujarat,2007,Means_adopted,By Consuming Other Poison,Male,15-29,211
Gujarat,2007,Means_adopted,By Jumping from (Building),Male,15-29,11
Gujarat,2007,Means_adopted,By Other means (please specify),Male,15-29,35
Gujarat,2007,Means_adopted,By Self Infliction of injury,Male,15-29,1
Gujarat,2007,Means_adopted,By Hanging,Female,30-44,143
Gujarat,2007,Means_adopted,By touching electric wires,Female,30-44,5
Gujarat,2007,Means_adopted,By coming under running vehicles/trains,Female,30-44,22
Gujarat,2007,Means_adopted,By Consuming Other Poison,Female,30-44,91
Gujarat,2007,Means_adopted,By Overdose of sleeping pills,Female,30-44,2
Gujarat,2007,Means_adopted,By Self Infliction of injury,Female,30-44,2
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Female,30-44,187
Gujarat,2007,Means_adopted,By Other means (please specify),Female,30-44,22
Gujarat,2007,Means_adopted,By Consuming Insecticides,Female,30-44,141
Gujarat,2007,Means_adopted,By Drowning,Female,30-44,65
Gujarat,2007,Means_adopted,By Jumping from (Building),Female,30-44,7
Gujarat,2007,Means_adopted,By Jumping from (Other sites),Female,30-44,1
Gujarat,2007,Means_adopted,By Self Infliction of injury,Male,30-44,3
Gujarat,2007,Means_adopted,By Consuming Insecticides,Male,30-44,296
Gujarat,2007,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,4
Gujarat,2007,Means_adopted,By Machine,Male,30-44,3
Gujarat,2007,Means_adopted,By Other means (please specify),Male,30-44,22
Gujarat,2007,Means_adopted,By Jumping from (Building),Male,30-44,17
Gujarat,2007,Means_adopted,By Over Alcoholism,Male,30-44,15
Gujarat,2007,Means_adopted,By coming under running vehicles/trains,Male,30-44,77
Gujarat,2007,Means_adopted,By Drowning,Male,30-44,127
Gujarat,2007,Means_adopted,By Fire-Arms,Male,30-44,2
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Male,30-44,110
Gujarat,2007,Means_adopted,By touching electric wires,Male,30-44,11
Gujarat,2007,Means_adopted,By Consuming Other Poison,Male,30-44,184
Gujarat,2007,Means_adopted,By Overdose of sleeping pills,Male,30-44,7
Gujarat,2007,Means_adopted,By Hanging,Male,30-44,381
Gujarat,2007,Means_adopted,By Jumping from (Other sites),Male,30-44,7
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Female,45-59,74
Gujarat,2007,Means_adopted,By Consuming Other Poison,Female,45-59,48
Gujarat,2007,Means_adopted,By coming under running vehicles/trains,Female,45-59,4
Gujarat,2007,Means_adopted,By Jumping from (Building),Female,45-59,5
Gujarat,2007,Means_adopted,By Consuming Insecticides,Female,45-59,85
Gujarat,2007,Means_adopted,By Over Alcoholism,Female,45-59,4
Gujarat,2007,Means_adopted,By Drowning,Female,45-59,30
Gujarat,2007,Means_adopted,By Hanging,Female,45-59,45
Gujarat,2007,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,1
Gujarat,2007,Means_adopted,By Other means (please specify),Female,45-59,10
Gujarat,2007,Means_adopted,By Self Infliction of injury,Female,45-59,1
Gujarat,2007,Means_adopted,By touching electric wires,Female,45-59,3
Gujarat,2007,Means_adopted,By Machine,Female,45-59,1
Gujarat,2007,Means_adopted,By Consuming Insecticides,Male,45-59,181
Gujarat,2007,Means_adopted,By Over Alcoholism,Male,45-59,6
Gujarat,2007,Means_adopted,By Machine,Male,45-59,4
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Male,45-59,59
Gujarat,2007,Means_adopted,By Overdose of sleeping pills,Male,45-59,12
Gujarat,2007,Means_adopted,By Jumping from (Other sites),Male,45-59,4
Gujarat,2007,Means_adopted,By touching electric wires,Male,45-59,1
Gujarat,2007,Means_adopted,By coming under running vehicles/trains,Male,45-59,38
Gujarat,2007,Means_adopted,By Drowning,Male,45-59,72
Gujarat,2007,Means_adopted,By Other means (please specify),Male,45-59,22
Gujarat,2007,Means_adopted,By Fire-Arms,Male,45-59,1
Gujarat,2007,Means_adopted,By Hanging,Male,45-59,153
Gujarat,2007,Means_adopted,By Consuming Other Poison,Male,45-59,111
Gujarat,2007,Means_adopted,By Jumping from (Building),Male,45-59,9
Gujarat,2007,Means_adopted,By Consuming Insecticides,Female,60+,36
Gujarat,2007,Means_adopted,By Jumping from (Building),Female,60+,2
Gujarat,2007,Means_adopted,By Other means (please specify),Female,60+,2
Gujarat,2007,Means_adopted,By Drowning,Female,60+,12
Gujarat,2007,Means_adopted,By Consuming Other Poison,Female,60+,16
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Female,60+,73
Gujarat,2007,Means_adopted,By Overdose of sleeping pills,Female,60+,5
Gujarat,2007,Means_adopted,By coming under running vehicles/trains,Female,60+,2
Gujarat,2007,Means_adopted,By Hanging,Female,60+,10
Gujarat,2007,Means_adopted,By Self Infliction of injury,Female,60+,1
Gujarat,2007,Means_adopted,By Machine,Male,60+,1
Gujarat,2007,Means_adopted,By Consuming Other Poison,Male,60+,25
Gujarat,2007,Means_adopted,By Self Infliction of injury,Male,60+,2
Gujarat,2007,Means_adopted,By Fire-Arms,Male,60+,1
Gujarat,2007,Means_adopted,By Overdose of sleeping pills,Male,60+,1
Gujarat,2007,Means_adopted,By Consuming Insecticides,Male,60+,80
Gujarat,2007,Means_adopted,By Jumping from (Other sites),Male,60+,2
Gujarat,2007,Means_adopted,By Over Alcoholism,Male,60+,1
Gujarat,2007,Means_adopted,By Hanging,Male,60+,32
Gujarat,2007,Means_adopted,By coming under running vehicles/trains,Male,60+,14
Gujarat,2007,Means_adopted,By Fire/Self Immolation,Male,60+,18
Gujarat,2007,Means_adopted,By Other means (please specify),Male,60+,8
Gujarat,2007,Means_adopted,By Drowning,Male,60+,29
Gujarat,2008,Means_adopted,By coming under running vehicles/trains,Female,0-14,2
Gujarat,2008,Means_adopted,By Consuming Other Poison,Female,0-14,6
Gujarat,2008,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,0-14,1
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Female,0-14,6
Gujarat,2008,Means_adopted,By Other means (please specify),Female,0-14,4
Gujarat,2008,Means_adopted,By Hanging,Female,0-14,6
Gujarat,2008,Means_adopted,By Drowning,Female,0-14,3
Gujarat,2008,Means_adopted,By Consuming Insecticides,Female,0-14,10
Gujarat,2008,Means_adopted,By Jumping from (Building),Female,0-14,1
Gujarat,2008,Means_adopted,By Consuming Insecticides,Male,0-14,5
Gujarat,2008,Means_adopted,By Jumping from (Building),Male,0-14,1
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Male,0-14,1
Gujarat,2008,Means_adopted,By Other means (please specify),Male,0-14,2
Gujarat,2008,Means_adopted,By Hanging,Male,0-14,9
Gujarat,2008,Means_adopted,By Consuming Other Poison,Male,0-14,1
Gujarat,2008,Means_adopted,By Drowning,Male,0-14,6
Gujarat,2008,Means_adopted,By Consuming Insecticides,Female,15-29,253
Gujarat,2008,Means_adopted,By Hanging,Female,15-29,282
Gujarat,2008,Means_adopted,By Drowning,Female,15-29,80
Gujarat,2008,Means_adopted,By Jumping from (Other sites),Female,15-29,1
Gujarat,2008,Means_adopted,By Overdose of sleeping pills,Female,15-29,13
Gujarat,2008,Means_adopted,By Jumping from (Building),Female,15-29,3
Gujarat,2008,Means_adopted,By Other means (please specify),Female,15-29,13
Gujarat,2008,Means_adopted,By Machine,Female,15-29,1
Gujarat,2008,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,3
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Female,15-29,263
Gujarat,2008,Means_adopted,By Consuming Other Poison,Female,15-29,160
Gujarat,2008,Means_adopted,By Self Infliction of injury,Female,15-29,1
Gujarat,2008,Means_adopted,By coming under running vehicles/trains,Female,15-29,17
Gujarat,2008,Means_adopted,By Fire-Arms,Male,15-29,1
Gujarat,2008,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,2
Gujarat,2008,Means_adopted,By Jumping from (Building),Male,15-29,9
Gujarat,2008,Means_adopted,By Consuming Other Poison,Male,15-29,212
Gujarat,2008,Means_adopted,By Drowning,Male,15-29,118
Gujarat,2008,Means_adopted,By Jumping from (Other sites),Male,15-29,2
Gujarat,2008,Means_adopted,By Other means (please specify),Male,15-29,18
Gujarat,2008,Means_adopted,By touching electric wires,Male,15-29,14
Gujarat,2008,Means_adopted,By Hanging,Male,15-29,392
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Male,15-29,84
Gujarat,2008,Means_adopted,By Machine,Male,15-29,1
Gujarat,2008,Means_adopted,By Over Alcoholism,Male,15-29,1
Gujarat,2008,Means_adopted,By coming under running vehicles/trains,Male,15-29,78
Gujarat,2008,Means_adopted,By Consuming Insecticides,Male,15-29,310
Gujarat,2008,Means_adopted,By Overdose of sleeping pills,Male,15-29,2
Gujarat,2008,Means_adopted,By Self Infliction of injury,Male,15-29,6
Gujarat,2008,Means_adopted,By coming under running vehicles/trains,Female,30-44,21
Gujarat,2008,Means_adopted,By Jumping from (Other sites),Female,30-44,2
Gujarat,2008,Means_adopted,By touching electric wires,Female,30-44,2
Gujarat,2008,Means_adopted,By Consuming Other Poison,Female,30-44,132
Gujarat,2008,Means_adopted,By Jumping from (Building),Female,30-44,3
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Female,30-44,201
Gujarat,2008,Means_adopted,By Other means (please specify),Female,30-44,21
Gujarat,2008,Means_adopted,By Overdose of sleeping pills,Female,30-44,10
Gujarat,2008,Means_adopted,By Hanging,Female,30-44,159
Gujarat,2008,Means_adopted,By Consuming Insecticides,Female,30-44,177
Gujarat,2008,Means_adopted,By Drowning,Female,30-44,58
Gujarat,2008,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,3
Gujarat,2008,Means_adopted,By Over Alcoholism,Male,30-44,7
Gujarat,2008,Means_adopted,By Machine,Male,30-44,1
Gujarat,2008,Means_adopted,By Other means (please specify),Male,30-44,21
Gujarat,2008,Means_adopted,By Overdose of sleeping pills,Male,30-44,14
Gujarat,2008,Means_adopted,By Self Infliction of injury,Male,30-44,6
Gujarat,2008,Means_adopted,By Jumping from (Other sites),Male,30-44,5
Gujarat,2008,Means_adopted,By Jumping from (Building),Male,30-44,12
Gujarat,2008,Means_adopted,By Consuming Other Poison,Male,30-44,220
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Male,30-44,149
Gujarat,2008,Means_adopted,By Consuming Insecticides,Male,30-44,362
Gujarat,2008,Means_adopted,By Hanging,Male,30-44,387
Gujarat,2008,Means_adopted,By touching electric wires,Male,30-44,9
Gujarat,2008,Means_adopted,By coming under running vehicles/trains,Male,30-44,98
Gujarat,2008,Means_adopted,By Drowning,Male,30-44,125
Gujarat,2008,Means_adopted,By Fire-Arms,Male,30-44,3
Gujarat,2008,Means_adopted,By coming under running vehicles/trains,Female,45-59,6
Gujarat,2008,Means_adopted,By Other means (please specify),Female,45-59,4
Gujarat,2008,Means_adopted,By Overdose of sleeping pills,Female,45-59,10
Gujarat,2008,Means_adopted,By Hanging,Female,45-59,71
Gujarat,2008,Means_adopted,By Consuming Other Poison,Female,45-59,63
Gujarat,2008,Means_adopted,By Drowning,Female,45-59,26
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Female,45-59,92
Gujarat,2008,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,1
Gujarat,2008,Means_adopted,By Consuming Insecticides,Female,45-59,71
Gujarat,2008,Means_adopted,By Jumping from (Building),Female,45-59,2
Gujarat,2008,Means_adopted,By Jumping from (Other sites),Female,45-59,1
Gujarat,2008,Means_adopted,By Over Alcoholism,Male,45-59,5
Gujarat,2008,Means_adopted,By Overdose of sleeping pills,Male,45-59,29
Gujarat,2008,Means_adopted,By Self Infliction of injury,Male,45-59,6
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Male,45-59,58
Gujarat,2008,Means_adopted,By touching electric wires,Male,45-59,6
Gujarat,2008,Means_adopted,By Jumping from (Other sites),Male,45-59,3
Gujarat,2008,Means_adopted,By Drowning,Male,45-59,62
Gujarat,2008,Means_adopted,By Other means (please specify),Male,45-59,23
Gujarat,2008,Means_adopted,By Consuming Insecticides,Male,45-59,190
Gujarat,2008,Means_adopted,By Hanging,Male,45-59,221
Gujarat,2008,Means_adopted,By coming under running vehicles/trains,Male,45-59,51
Gujarat,2008,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,1
Gujarat,2008,Means_adopted,By Consuming Other Poison,Male,45-59,130
Gujarat,2008,Means_adopted,By Jumping from (Building),Male,45-59,2
Gujarat,2008,Means_adopted,By touching electric wires,Female,60+,1
Gujarat,2008,Means_adopted,By Consuming Other Poison,Female,60+,22
Gujarat,2008,Means_adopted,By Jumping from (Building),Female,60+,1
Gujarat,2008,Means_adopted,By Overdose of sleeping pills,Female,60+,2
Gujarat,2008,Means_adopted,By Drowning,Female,60+,12
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Female,60+,67
Gujarat,2008,Means_adopted,By Other means (please specify),Female,60+,3
Gujarat,2008,Means_adopted,By coming under running vehicles/trains,Female,60+,6
Gujarat,2008,Means_adopted,By Hanging,Female,60+,9
Gujarat,2008,Means_adopted,By Consuming Insecticides,Female,60+,45
Gujarat,2008,Means_adopted,By Jumping from (Building),Male,60+,1
Gujarat,2008,Means_adopted,By coming under running vehicles/trains,Male,60+,14
Gujarat,2008,Means_adopted,By Drowning,Male,60+,21
Gujarat,2008,Means_adopted,By Consuming Insecticides,Male,60+,62
Gujarat,2008,Means_adopted,By Consuming Other Poison,Male,60+,46
Gujarat,2008,Means_adopted,By Fire/Self Immolation,Male,60+,26
