state,year,type_code,type,gender,age_group,total
Assam,2010,Causes,Causes Not known,Female,15-29,109
Assam,2010,Causes,Failure in Examination,Female,15-29,50
Assam,2010,Causes,Illness (Aids/STD),Female,15-29,3
Assam,2010,Causes,Cancer,Female,15-29,3
Assam,2010,Causes,Fall in Social Reputation,Male,15-29,1
Assam,2010,Causes,Drug Abuse/Addiction,Male,15-29,3
Assam,2010,Causes,Other Causes (Please Specity),Male,15-29,42
Assam,2010,Causes,Other Prolonged Illness,Male,15-29,41
Assam,2010,Causes,Poverty,Male,15-29,22
Assam,2010,Causes,Insanity/Mental Illness,Male,15-29,12
Assam,2010,Causes,Failure in Examination,Male,15-29,74
Assam,2010,Causes,Death of Dear Person,Male,15-29,7
Assam,2010,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,3
Assam,2010,Causes,Property Dispute,Male,15-29,57
Assam,2010,Causes,Family Problems,Male,15-29,114
Assam,2010,Causes,Unemployment,Male,15-29,1
Assam,2010,Causes,Causes Not known,Male,15-29,231
Assam,2010,Causes,Professional/Career Problem,Male,15-29,1
Assam,2010,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,6
Assam,2010,Causes,Divorce,Male,15-29,1
Assam,2010,Causes,Suspected/Illicit Relation,Male,15-29,1
Assam,2010,Causes,Love Affairs,Male,15-29,128
Assam,2010,Causes,Property Dispute,Female,30-44,24
Assam,2010,Causes,Family Problems,Female,30-44,36
Assam,2010,Causes,Illness (Aids/STD),Female,30-44,1
Assam,2010,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,2
Assam,2010,Causes,Poverty,Female,30-44,20
Assam,2010,Causes,Other Causes (Please Specity),Female,30-44,14
Assam,2010,Causes,Not having Children(Barrenness/Impotency,Female,30-44,6
Assam,2010,Causes,Fall in Social Reputation,Female,30-44,1
Assam,2010,Causes,Dowry Dispute,Female,30-44,7
Assam,2010,Causes,Cancer,Female,30-44,6
Assam,2010,Causes,Divorce,Female,30-44,7
Assam,2010,Causes,Unemployment,Female,30-44,1
Assam,2010,Causes,Drug Abuse/Addiction,Female,30-44,3
Assam,2010,Causes,Love Affairs,Female,30-44,42
Assam,2010,Causes,Suspected/Illicit Relation,Female,30-44,1
Assam,2010,Causes,Causes Not known,Female,30-44,85
Assam,2010,Causes,Other Prolonged Illness,Female,30-44,25
Assam,2010,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,2
Assam,2010,Causes,Professional/Career Problem,Female,30-44,1
Assam,2010,Causes,Illegitimate Pregnancy,Female,30-44,2
Assam,2010,Causes,Insanity/Mental Illness,Female,30-44,3
Assam,2010,Causes,Death of Dear Person,Female,30-44,13
Assam,2010,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,9
Assam,2010,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,3
Assam,2010,Causes,Professional/Career Problem,Male,30-44,5
Assam,2010,Causes,Paralysis,Male,30-44,4
Assam,2010,Causes,Family Problems,Male,30-44,123
Assam,2010,Causes,Other Causes (Please Specity),Male,30-44,36
Assam,2010,Causes,Fall in Social Reputation,Male,30-44,2
Assam,2010,Causes,Property Dispute,Male,30-44,65
Assam,2010,Causes,Cancer,Male,30-44,7
Assam,2010,Causes,Causes Not known,Male,30-44,234
Assam,2010,Causes,Poverty,Male,30-44,41
Assam,2010,Causes,Love Affairs,Male,30-44,86
Assam,2010,Causes,Failure in Examination,Male,30-44,8
Assam,2010,Causes,Other Prolonged Illness,Male,30-44,64
Assam,2010,Causes,Insanity/Mental Illness,Male,30-44,10
Assam,2010,Causes,Death of Dear Person,Male,30-44,12
Assam,2010,Causes,Divorce,Male,30-44,3
Assam,2010,Causes,Unemployment,Male,30-44,23
Assam,2010,Causes,Poverty,Female,45-59,6
Assam,2010,Causes,Causes Not known,Female,45-59,57
Assam,2010,Causes,Insanity/Mental Illness,Female,45-59,4
Assam,2010,Causes,Other Prolonged Illness,Female,45-59,29
Assam,2010,Causes,Family Problems,Female,45-59,13
Assam,2010,Causes,Cancer,Female,45-59,2
Assam,2010,Causes,Other Causes (Please Specity),Female,45-59,2
Assam,2010,Causes,Property Dispute,Female,45-59,7
Assam,2010,Causes,Death of Dear Person,Female,45-59,2
Assam,2010,Causes,Property Dispute,Male,45-59,30
Assam,2010,Causes,Cancer,Male,45-59,10
Assam,2010,Causes,Unemployment,Male,45-59,30
Assam,2010,Causes,Death of Dear Person,Male,45-59,3
Assam,2010,Causes,Fall in Social Reputation,Male,45-59,5
Assam,2010,Causes,Love Affairs,Male,45-59,5
Assam,2010,Causes,Paralysis,Male,45-59,4
Assam,2010,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,1
Assam,2010,Causes,Drug Abuse/Addiction,Male,45-59,3
Assam,2010,Causes,Causes Not known,Male,45-59,129
Assam,2010,Causes,Family Problems,Male,45-59,92
Assam,2010,Causes,Other Prolonged Illness,Male,45-59,45
Assam,2010,Causes,Poverty,Male,45-59,56
Assam,2010,Causes,Other Causes (Please Specity),Male,45-59,19
Assam,2010,Causes,Insanity/Mental Illness,Male,45-59,10
Assam,2010,Causes,Family Problems,Female,60+,1
Assam,2010,Causes,Other Prolonged Illness,Female,60+,5
Assam,2010,Causes,Drug Abuse/Addiction,Female,60+,2
Assam,2010,Causes,Causes Not known,Female,60+,9
Assam,2010,Causes,Illness (Aids/STD),Female,60+,2
Assam,2010,Causes,Other Causes (Please Specity),Female,60+,3
Assam,2010,Causes,Drug Abuse/Addiction,Male,60+,1
Assam,2010,Causes,Causes Not known,Male,60+,40
Assam,2010,Causes,Other Prolonged Illness,Male,60+,16
Assam,2010,Causes,Family Problems,Male,60+,5
Assam,2010,Causes,Poverty,Male,60+,1
Assam,2010,Causes,Unemployment,Male,60+,1
Assam,2010,Causes,Other Causes (Please Specity),Male,60+,6
Assam,2011,Causes,Love Affairs,Female,0-14,1
Assam,2011,Causes,Other Causes (Please Specity),Female,0-14,3
Assam,2011,Causes,Other Prolonged Illness,Female,0-14,1
Assam,2011,Causes,Causes Not known,Female,0-14,3
Assam,2011,Causes,Family Problems,Female,0-14,2
Assam,2011,Causes,Failure in Examination,Male,0-14,1
Assam,2011,Causes,Causes Not known,Male,0-14,16
Assam,2011,Causes,Other Causes (Please Specity),Male,0-14,1
Assam,2011,Causes,Poverty,Male,0-14,1
Assam,2011,Causes,Family Problems,Male,0-14,1
Assam,2011,Causes,Property Dispute,Female,15-29,13
Assam,2011,Causes,Fall in Social Reputation,Female,15-29,6
Assam,2011,Causes,Illegitimate Pregnancy,Female,15-29,8
Assam,2011,Causes,Poverty,Female,15-29,37
Assam,2011,Causes,Insanity/Mental Illness,Female,15-29,4
Assam,2011,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,2
Assam,2011,Causes,Death of Dear Person,Female,15-29,4
Assam,2011,Causes,Other Causes (Please Specity),Female,15-29,14
Assam,2011,Causes,Drug Abuse/Addiction,Female,15-29,2
Assam,2011,Causes,Other Prolonged Illness,Female,15-29,19
Assam,2011,Causes,Family Problems,Female,15-29,52
Assam,2011,Causes,Divorce,Female,15-29,4
Assam,2011,Causes,Suspected/Illicit Relation,Female,15-29,3
Assam,2011,Causes,Not having Children(Barrenness/Impotency,Female,15-29,1
Assam,2011,Causes,Failure in Examination,Female,15-29,61
Assam,2011,Causes,Bankruptcy or Sudden change in Economic,Female,15-29,1
Assam,2011,Causes,Causes Not known,Female,15-29,75
Assam,2011,Causes,Dowry Dispute,Female,15-29,4
Assam,2011,Causes,Love Affairs,Female,15-29,100
Assam,2011,Causes,Unemployment,Male,15-29,7
Assam,2011,Causes,Cancer,Male,15-29,7
Assam,2011,Causes,Other Causes (Please Specity),Male,15-29,29
Assam,2011,Causes,Failure in Examination,Male,15-29,104
Assam,2011,Causes,Insanity/Mental Illness,Male,15-29,13
Assam,2011,Causes,Divorce,Male,15-29,1
Assam,2011,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,3
Assam,2011,Causes,Causes Not known,Male,15-29,135
Assam,2011,Causes,Family Problems,Male,15-29,53
Assam,2011,Causes,Paralysis,Male,15-29,2
Assam,2011,Causes,Suspected/Illicit Relation,Male,15-29,3
Assam,2011,Causes,Property Dispute,Male,15-29,47
Assam,2011,Causes,Poverty,Male,15-29,55
Assam,2011,Causes,Fall in Social Reputation,Male,15-29,4
Assam,2011,Causes,Death of Dear Person,Male,15-29,8
Assam,2011,Causes,Drug Abuse/Addiction,Male,15-29,3
Assam,2011,Causes,Love Affairs,Male,15-29,170
Assam,2011,Causes,Death of Dear Person,Male,45-59,10
Assam,2011,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,3
Assam,2011,Causes,Other Prolonged Illness,Male,15-29,18
Assam,2011,Causes,Professional/Career Problem,Male,15-29,2
Assam,2011,Causes,Paralysis,Female,30-44,2
Assam,2011,Causes,Cancer,Female,30-44,6
Assam,2011,Causes,Drug Abuse/Addiction,Female,30-44,3
Assam,2011,Causes,Illegitimate Pregnancy,Female,30-44,3
Assam,2011,Causes,Insanity/Mental Illness,Female,30-44,7
Assam,2011,Causes,Not having Children(Barrenness/Impotency,Female,30-44,5
Assam,2011,Causes,Poverty,Female,30-44,39
Assam,2011,Causes,Love Affairs,Female,30-44,30
Assam,2011,Causes,Family Problems,Female,30-44,29
Assam,2011,Causes,Other Causes (Please Specity),Female,30-44,11
Assam,2011,Causes,Property Dispute,Female,30-44,35
Assam,2011,Causes,Fall in Social Reputation,Female,30-44,7
Assam,2011,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,2
Assam,2011,Causes,Causes Not known,Female,30-44,109
Assam,2011,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,2
Assam,2011,Causes,Divorce,Female,30-44,9
Assam,2011,Causes,Dowry Dispute,Female,30-44,5
Assam,2011,Causes,Suspected/Illicit Relation,Female,30-44,3
Assam,2011,Causes,Death of Dear Person,Female,30-44,2
Assam,2011,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,4
Assam,2011,Causes,Unemployment,Female,30-44,2
Assam,2011,Causes,Failure in Examination,Female,30-44,1
Assam,2011,Causes,Other Prolonged Illness,Female,30-44,25
Assam,2011,Causes,Cancer,Male,30-44,18
Assam,2011,Causes,Other Prolonged Illness,Male,30-44,40
Assam,2011,Causes,Poverty,Male,30-44,62
Assam,2011,Causes,Suspected/Illicit Relation,Male,30-44,2
Assam,2011,Causes,Drug Abuse/Addiction,Male,30-44,3
Assam,2011,Causes,Family Problems,Male,30-44,120
Assam,2011,Causes,Paralysis,Male,30-44,3
Assam,2011,Causes,Ideological Causes/Hero Worshipping,Male,30-44,2
Assam,2011,Causes,Fall in Social Reputation,Male,30-44,4
Assam,2011,Causes,Death of Dear Person,Male,30-44,16
Assam,2011,Causes,Not having Children(Barrenness/Impotency,Male,30-44,3
Assam,2011,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,1
Assam,2011,Causes,Other Causes (Please Specity),Male,30-44,26
Assam,2011,Causes,Failure in Examination,Male,30-44,1
Assam,2011,Causes,Property Dispute,Male,30-44,65
Assam,2011,Causes,Insanity/Mental Illness,Male,30-44,15
Assam,2011,Causes,Love Affairs,Male,30-44,100
Assam,2011,Causes,Divorce,Male,30-44,2
Assam,2011,Causes,Causes Not known,Male,30-44,190
Assam,2011,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,1
Assam,2011,Causes,Unemployment,Male,30-44,12
Assam,2011,Causes,Property Dispute,Female,45-59,11
Assam,2011,Causes,Causes Not known,Female,45-59,50
Assam,2011,Causes,Insanity/Mental Illness,Female,45-59,6
Assam,2011,Causes,Poverty,Female,45-59,19
Assam,2011,Causes,Cancer,Female,45-59,1
Assam,2011,Causes,Divorce,Female,45-59,3
Assam,2011,Causes,Drug Abuse/Addiction,Female,45-59,2
Assam,2011,Causes,Failure in Examination,Female,45-59,2
Assam,2011,Causes,Other Causes (Please Specity),Female,45-59,3
Assam,2011,Causes,Illegitimate Pregnancy,Female,45-59,1
Assam,2011,Causes,Other Prolonged Illness,Female,45-59,5
Assam,2011,Causes,Physical Abuse (Rape/Incest Etc.),Female,45-59,2
Assam,2011,Causes,Family Problems,Female,45-59,17
Assam,2011,Causes,Death of Dear Person,Female,45-59,1
Assam,2011,Causes,Fall in Social Reputation,Female,45-59,3
Assam,2011,Causes,Property Dispute,Male,45-59,38
Assam,2011,Causes,Failure in Examination,Male,45-59,2
Assam,2011,Causes,Other Causes (Please Specity),Male,45-59,27
Assam,2011,Causes,Drug Abuse/Addiction,Male,45-59,2
Assam,2011,Causes,Cancer,Male,45-59,17
Assam,2011,Causes,Professional/Career Problem,Male,45-59,4
Assam,2011,Causes,Family Problems,Male,45-59,64
Assam,2011,Causes,Suspected/Illicit Relation,Male,45-59,2
Assam,2011,Causes,Unemployment,Male,45-59,18
Assam,2011,Causes,Paralysis,Male,45-59,1
Assam,2011,Causes,Ideological Causes/Hero Worshipping,Male,45-59,2
Assam,2011,Causes,Other Prolonged Illness,Male,45-59,31
Assam,2011,Causes,Causes Not known,Male,45-59,124
Assam,2011,Causes,Divorce,Male,45-59,1
Assam,2011,Causes,Insanity/Mental Illness,Male,45-59,18
Assam,2011,Causes,Poverty,Male,45-59,47
Assam,2011,Causes,Suspected/Illicit Relation,Female,60+,1
Assam,2011,Causes,Other Prolonged Illness,Female,60+,5
Assam,2011,Causes,Other Causes (Please Specity),Female,60+,3
Assam,2011,Causes,Causes Not known,Female,60+,4
Assam,2011,Causes,Family Problems,Male,60+,3
Assam,2011,Causes,Other Prolonged Illness,Male,60+,7
Assam,2011,Causes,Insanity/Mental Illness,Male,60+,1
Assam,2011,Causes,Unemployment,Male,60+,2
Assam,2011,Causes,Causes Not known,Male,60+,17
Assam,2011,Causes,Poverty,Male,60+,8
Assam,2011,Causes,Other Causes (Please Specity),Male,60+,6
Assam,2011,Causes,Suspected/Illicit Relation,Male,60+,1
Assam,2012,Causes,Not having Children(Barrenness/Impotency,Female,0-14,1
Assam,2012,Causes,Love Affairs,Female,0-14,1
Assam,2012,Causes,Causes Not known,Female,0-14,14
Assam,2012,Causes,Illness (Aids/STD),Male,0-14,1
Assam,2012,Causes,Other Prolonged Illness,Male,0-14,2
Assam,2012,Causes,Not having Children(Barrenness/Impotency,Male,0-14,1
Assam,2012,Causes,Causes Not known,Male,0-14,30
Assam,2012,Causes,Family Problems,Male,0-14,2
Assam,2012,Causes,Insanity/Mental Illness,Male,0-14,1
Assam,2012,Causes,Failure in Examination,Female,15-29,62
Assam,2012,Causes,Family Problems,Female,15-29,28
Assam,2012,Causes,Not having Children(Barrenness/Impotency,Female,15-29,1
Assam,2012,Causes,Property Dispute,Female,15-29,5
Assam,2012,Causes,Insanity/Mental Illness,Female,15-29,3
Assam,2012,Causes,Poverty,Female,15-29,2
Assam,2012,Causes,Dowry Dispute,Female,15-29,1
Assam,2012,Causes,Drug Abuse/Addiction,Female,15-29,1
Assam,2012,Causes,Illegitimate Pregnancy,Female,15-29,9
Assam,2012,Causes,Love Affairs,Female,15-29,111
Assam,2012,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,2
Assam,2012,Causes,Death of Dear Person,Female,15-29,4
Assam,2012,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,6
Assam,2012,Causes,Causes Not known,Female,15-29,99
Assam,2012,Causes,Other Causes (Please Specity),Female,15-29,7
Assam,2012,Causes,Other Prolonged Illness,Female,15-29,16
Assam,2012,Causes,Suspected/Illicit Relation,Female,15-29,5
Assam,2012,Causes,Insanity/Mental Illness,Male,15-29,7
Assam,2012,Causes,Other Causes (Please Specity),Male,15-29,18
Assam,2012,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,3
Assam,2012,Causes,Failure in Examination,Male,15-29,80
Assam,2012,Causes,Love Affairs,Male,15-29,160
Assam,2012,Causes,Family Problems,Male,15-29,78
Assam,2012,Causes,Causes Not known,Male,15-29,187
Assam,2012,Causes,Property Dispute,Male,15-29,51
Assam,2012,Causes,Other Prolonged Illness,Male,15-29,34
Assam,2012,Causes,Death of Dear Person,Male,15-29,7
Assam,2012,Causes,Paralysis,Male,15-29,3
Assam,2012,Causes,Cancer,Male,15-29,4
Assam,2012,Causes,Poverty,Male,15-29,43
Assam,2012,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,1
Assam,2012,Causes,Illness (Aids/STD),Male,15-29,1
Assam,2012,Causes,Fall in Social Reputation,Male,15-29,17
Assam,2012,Causes,Professional/Career Problem,Male,15-29,1
Assam,2012,Causes,Drug Abuse/Addiction,Female,30-44,2
Assam,2012,Causes,Paralysis,Female,30-44,5
Assam,2012,Causes,Illegitimate Pregnancy,Female,30-44,2
Assam,2012,Causes,Failure in Examination,Female,30-44,2
Assam,2012,Causes,Death of Dear Person,Female,30-44,3
Assam,2012,Causes,Causes Not known,Female,30-44,102
Assam,2012,Causes,Love Affairs,Female,30-44,50
Assam,2012,Causes,Family Problems,Female,30-44,48
Assam,2012,Causes,Not having Children(Barrenness/Impotency,Female,30-44,4
Assam,2012,Causes,Suspected/Illicit Relation,Female,30-44,4
Assam,2012,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,3
Assam,2012,Causes,Other Causes (Please Specity),Female,30-44,7
Assam,2012,Causes,Poverty,Female,30-44,27
Assam,2012,Causes,Fall in Social Reputation,Female,30-44,1
Assam,2012,Causes,Divorce,Female,30-44,2
Assam,2012,Causes,Property Dispute,Female,30-44,16
Assam,2012,Causes,Unemployment,Female,30-44,2
Assam,2012,Causes,Insanity/Mental Illness,Female,30-44,1
Assam,2012,Causes,Other Prolonged Illness,Female,30-44,40
Assam,2012,Causes,Cancer,Female,30-44,1
Assam,2012,Causes,Cancer,Male,30-44,14
Assam,2012,Causes,Professional/Career Problem,Male,30-44,1
Assam,2012,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,1
Assam,2012,Causes,Suspected/Illicit Relation,Male,30-44,9
Assam,2012,Causes,Ideological Causes/Hero Worshipping,Male,30-44,2
Assam,2012,Causes,Poverty,Male,30-44,68
Assam,2012,Causes,Failure in Examination,Male,30-44,2
Assam,2012,Causes,Love Affairs,Male,30-44,166
Assam,2012,Causes,Unemployment,Male,30-44,6
Assam,2012,Causes,Causes Not known,Male,30-44,280
Assam,2012,Causes,Drug Abuse/Addiction,Male,30-44,6
Assam,2012,Causes,Death of Dear Person,Male,30-44,4
Assam,2012,Causes,Other Prolonged Illness,Male,30-44,80
Assam,2012,Causes,Fall in Social Reputation,Male,30-44,38
Assam,2012,Causes,Family Problems,Male,30-44,131
Assam,2012,Causes,Other Causes (Please Specity),Male,30-44,74
Assam,2012,Causes,Divorce,Male,30-44,1
Assam,2012,Causes,Insanity/Mental Illness,Male,30-44,16
Assam,2012,Causes,Property Dispute,Male,30-44,77
Assam,2012,Causes,Paralysis,Male,30-44,7
Assam,2012,Causes,Poverty,Female,45-59,15
Assam,2012,Causes,Other Prolonged Illness,Female,45-59,30
Assam,2012,Causes,Paralysis,Female,45-59,2
Assam,2012,Causes,Causes Not known,Female,45-59,74
Assam,2012,Causes,Death of Dear Person,Female,45-59,1
Assam,2012,Causes,Love Affairs,Female,45-59,2
Assam,2012,Causes,Property Dispute,Female,45-59,12
Assam,2012,Causes,Professional/Career Problem,Female,45-59,1
Assam,2012,Causes,Suspected/Illicit Relation,Female,45-59,2
Assam,2012,Causes,Other Causes (Please Specity),Female,45-59,4
Assam,2012,Causes,Drug Abuse/Addiction,Female,45-59,1
Assam,2012,Causes,Unemployment,Female,45-59,1
Assam,2012,Causes,Family Problems,Female,45-59,15
Assam,2012,Causes,Illness (Aids/STD),Female,45-59,1
Assam,2012,Causes,Fall in Social Reputation,Female,45-59,2
Assam,2012,Causes,Causes Not known,Male,45-59,179
Assam,2012,Causes,Cancer,Male,45-59,15
Assam,2012,Causes,Paralysis,Male,45-59,5
Assam,2012,Causes,Insanity/Mental Illness,Male,45-59,10
Assam,2012,Causes,Drug Abuse/Addiction,Male,45-59,6
Assam,2012,Causes,Suspected/Illicit Relation,Male,45-59,3
Assam,2012,Causes,Love Affairs,Male,45-59,4
Assam,2012,Causes,Ideological Causes/Hero Worshipping,Male,45-59,2
Assam,2012,Causes,Family Problems,Male,45-59,75
Assam,2012,Causes,Not having Children(Barrenness/Impotency,Male,45-59,1
Assam,2012,Causes,Death of Dear Person,Male,45-59,2
Assam,2012,Causes,Failure in Examination,Male,45-59,3
Assam,2012,Causes,Other Causes (Please Specity),Male,45-59,37
Assam,2012,Causes,Professional/Career Problem,Male,45-59,2
Assam,2012,Causes,Fall in Social Reputation,Male,45-59,20
Assam,2012,Causes,Divorce,Male,45-59,3
Assam,2012,Causes,Poverty,Male,45-59,64
Assam,2012,Causes,Unemployment,Male,45-59,33
Assam,2012,Causes,Property Dispute,Male,45-59,65
Assam,2012,Causes,Illness (Aids/STD),Male,45-59,5
Assam,2012,Causes,Other Prolonged Illness,Male,45-59,93
Assam,2012,Causes,Suspected/Illicit Relation,Female,60+,1
Assam,2012,Causes,Other Prolonged Illness,Female,60+,1
Assam,2012,Causes,Causes Not known,Female,60+,7
Assam,2012,Causes,Family Problems,Male,60+,2
Assam,2012,Causes,Other Prolonged Illness,Male,60+,6
Assam,2012,Causes,Unemployment,Male,60+,7
Assam,2012,Causes,Suspected/Illicit Relation,Male,60+,1
Assam,2012,Causes,Causes Not known,Male,60+,30
Assam,2012,Causes,Death of Dear Person,Male,60+,1
Assam,2012,Causes,Property Dispute,Male,60+,2
Assam,2012,Causes,Other Causes (Please Specity),Male,60+,1
Bihar,2001,Causes,Failure in Examination,Female,0-14,1
Bihar,2001,Causes,Illegitimate Pregnancy,Female,0-14,1
Bihar,2001,Causes,Other Causes (Please Specity),Female,0-14,4
Bihar,2001,Causes,Love Affairs,Female,0-14,1
Bihar,2001,Causes,Causes Not known,Female,0-14,2
Bihar,2001,Causes,Family Problems,Female,0-14,5
Bihar,2001,Causes,Causes Not known,Male,0-14,1
Bihar,2001,Causes,Failure in Examination,Male,0-14,1
Bihar,2001,Causes,Love Affairs,Male,0-14,1
Bihar,2001,Causes,Family Problems,Male,0-14,2
Bihar,2001,Causes,Other Causes (Please Specity),Male,0-14,3
